candle,shade_high,shade_low,interest,type
55,16,106,-0.2807320628407836,0
3,40,36,0.0162390386489192,1
17,56,16,-0.1244992963083149,0
10,32,45,0.0541682465738517,1
22,1,50,-0.1191701424624938,0
58,26,208,0.3081747404844179,1
46,15,134,0.2480854276776938,1
69,37,120,0.3707484820804865,1
32,152,29,-0.1719413250228285,0
238,37,43,-1.270251359061291,0
169,1,242,0.9075684727999516,1
19,61,43,0.1079272570287628,1
5,111,19,-0.0269818142571978,0
34,14,47,-0.1943214941163802,0
45,37,64,-0.2379664683612787,0
24,47,32,-0.1301095088366111,0
225,27,18,1.201330043977265,1
51,11,25,-0.2735171082269545,0
3,89,28,-0.0,0
6,71,13,0.037630362326638,1
32,28,10,-0.1666487474465157,0
98,1,36,0.5249343832021083,1
1,56,76,-0.0107129465959587,0
31,32,26,-0.1607114158675813,0
99,22,34,-0.5204700327306,0
23,58,28,-0.1294498381877105,0
31,49,12,-0.1674227694966532,0
89,20,39,0.4898794142980165,1
112,21,7,-0.6136950904392791,0
76,62,22,0.4099687129140079,1
29,11,42,0.1615682895303791,1
47,8,27,-0.247738043946569,0
79,27,34,-0.4157218442932731,0
187,38,3,-1.0192464082407184,0
55,32,1,-0.3067316645670246,0
67,82,34,0.3667615502518089,1
182,46,10,0.9971818773032624,1
15,35,84,-0.0921309343160601,0
127,6,27,-0.6834825061025214,0
103,47,23,-0.5625648588126069,0
238,1,62,-1.3347248159947185,0
119,27,52,-0.6624728608806976,0
2,14,190,-0.0,0
155,5,87,-0.8686393185384418,0
167,0,82,-0.944089547176219,0
24,52,63,0.1595441595441684,1
141,8,87,-0.7977207977207854,0
49,52,40,0.2806575405235065,1
152,99,54,-0.8763388510223962,0
117,65,131,0.6715261436032876,1
33,8,59,-0.1664466509785853,0
41,35,18,0.2351591626039635,1
175,48,9,-1.00946372239747,0
42,5,47,0.2485261819442712,1
46,49,62,-0.2658652178938894,0
46,51,14,0.2773925104022225,1
441,45,7,-2.554322699953758,0
148,69,135,0.8700764256319786,1
76,48,17,-0.423280423280417,0
79,24,69,0.4583921015514676,1
4,32,78,-0.0411377527033351,0
7,9,96,0.0411377527033351,1
44,57,10,0.2520663579342397,1
41,0,38,-0.263790374582328,0
37,0,39,-0.2233454801927763,0
50,9,50,-0.306314797360983,0
18,34,40,0.1003482675166651,1
119,9,69,0.6917169822381055,1
70,38,5,-0.4103405826836308,0
5,61,93,-0.0353169698039863,0
16,26,200,0.1000000000000085,1
120,13,0,-0.7352941176470438,0
186,44,48,-1.096296296296302,0
25,21,224,-0.155781905332546,0
156,0,17,0.8980077311923935,1
10,19,90,0.0416121745333413,1
32,7,88,-0.1902270835810213,0
40,19,76,0.2317428248856146,1
29,0,95,-0.1723215877354533,0
163,8,10,-0.9642857142857224,0
36,23,337,-0.2223824978963904,0
81,29,134,0.4855532909723052,1
166,100,35,0.9794028610435106,1
207,31,77,1.213791485868413,1
206,9,13,-1.219655212853283,0
16,102,46,0.1008124295795624,1
2,55,38,0.0177872643187555,1
248,3,9,1.4548641542506573,1
135,52,42,-0.7712532865907065,0
54,67,0,-0.3120767826650166,0
2,73,25,0.0177168841906336,1
26,79,68,-0.1594519577157029,0
35,73,28,-0.2070270909736251,0
41,15,27,0.2483296872228635,1
80,43,7,0.4766388136989548,1
62,56,26,0.3635084427767339,1
1,85,40,-0.0175891181988703,0
30,22,24,-0.1641939834633206,0
74,0,5,-0.4346549192364222,0
1,31,23,-0.0058993569700902,0
26,35,12,0.1531573986804772,1
5,20,49,0.041217688276518,1
8,50,30,-0.0471059294588656,0
6,18,36,-0.0412371134020617,0
140,19,7,-0.82508250825083,0
172,19,30,1.0175872007528994,1
148,4,96,-0.8646550202929149,0
112,14,10,-0.6763972944108332,0
3,87,20,-0.0059737156511374,0
69,10,28,-0.4122110042415841,0
97,16,0,0.5844465648855106,1
86,40,3,0.504361241322016,1
15,52,24,0.0948485387396971,1
65,26,2,-0.3793941549588027,0
19,43,48,-0.1011603689378262,0
64,1,15,0.3915984336062621,1
14,12,36,0.0829973915105597,1
380,11,30,2.2144927536231904,1
96,174,95,-0.5623188405797066,0
56,0,44,-0.3323033871626109,0
40,43,39,0.2392484098733689,1
81,2,21,-0.4668261656065766,0
16,25,71,0.0820104270400037,1
60,52,4,-0.357331146388617,0
2,65,23,0.0117564072419469,1
74,14,0,0.433103125365804,1
32,25,46,-0.1872878379960099,0
20,29,42,0.1112868271539753,1
207,15,9,-1.2182978972646763,0
134,33,64,0.7999529439444615,1
122,18,23,0.6892925988667429,1
137,12,33,-0.8061218529119714,0
22,47,71,-0.1177786938342677,0
66,26,14,0.3876196628883548,1
104,11,52,-0.6049215951136517,0
58,24,43,-0.3367998109194019,0
99,41,6,-0.592873658623347,0
21,33,6,0.1310381797605657,1
44,10,25,-0.2620763595211173,0
104,16,86,-0.6210809196775102,0
76,21,78,-0.4567033231175941,0
89,50,37,-0.5312405674615093,0
53,6,76,0.320629159104655,1
16,9,28,-0.0907441016333905,0
43,21,14,-0.254314259763845,0
135,15,2,0.8128612716763115,1
61,4,47,0.3659487671725827,1
9,7,35,0.0539633049526457,1
52,35,17,-0.3117879841707776,0
25,22,32,0.1501411326647002,1
34,57,34,0.1918120242162615,1
37,44,17,0.2391915326197562,1
72,19,53,-0.4305447587155271,0
40,18,42,-0.2342201669569306,0
65,31,19,-0.3732241752949505,0
9,17,41,0.0422781904934623,1
205,63,15,1.2171111508859838,1
12,56,40,0.0715435521373564,1
10,90,1,0.0655386081982811,1
37,40,3,-0.2204480457578768,0
28,66,6,-0.1671941243207868,0
96,19,21,-0.5682158023805357,0
27,46,4,-0.1624157844080827,0
4,36,21,0.0240949340401215,1
34,63,7,-0.2048069393409974,0
18,10,91,-0.1026136295044324,0
37,8,17,-0.2296072507552793,0
4,21,30,-0.0060562015503933,0
133,12,77,-0.7934104536369659,0
82,3,8,0.5041608455324109,1
1,53,2,-0.0060742270546114,0
82,3,75,-0.4920422791884391,0
59,21,19,-0.3723826384225503,0
105,66,128,0.6332196785192394,1
151,3,72,-0.925474914758894,0
22,47,29,-0.135201573254676,0
16,13,184,0.1045060552037995,1
82,10,31,0.4954734524100956,1
76,75,30,0.4384896467722257,1
76,24,48,0.4486479932096472,1
30,44,42,-0.1879471322905317,0
70,11,26,-0.4251958938225044,0
5,75,9,0.0365875968046935,1
52,13,8,0.322149282761984,1
147,12,34,-0.8935083880379153,0
30,79,0,0.1836547291092642,1
33,35,54,0.195515366285818,1
325,23,1,1.9470404984423624,1
15,49,110,-0.0838725137790703,0
35,44,42,-0.1798776831754338,0
130,6,22,0.7748241745142366,1
88,60,66,0.5158612511117582,1
194,41,13,1.137229614866044,1
202,70,29,-1.1841256814584682,0
27,26,29,0.1599147121535082,1
27,28,57,0.1537551744529821,1
230,4,0,1.3361339634751062,1
117,74,19,-0.6943228893167657,0
49,77,13,-0.2878965922444223,0
144,94,0,0.8471605515307346,1
126,4,51,0.7250159503509082,1
205,99,26,-1.189026158575487,0
109,55,45,-0.6398215543554784,0
9,53,74,0.0354337683812673,1
72,25,5,-0.4252052205752079,0
39,49,17,-0.2372338532708511,0
3,49,85,0.0297159158445339,1
5,43,30,-0.0297159158445339,0
5,16,109,-0.0356696985910502,0
91,0,6,0.5382704365314055,1
57,0,68,-0.3430734650419964,0
57,64,58,0.3312825366777048,1
164,14,24,0.9666647138086546,1
140,0,20,-0.820200363231578,0
48,112,25,0.2768614514608885,1
109,138,8,0.6321704518847895,1
20,138,47,0.0935672514619909,1
227,72,11,1.3100940728343031,1
94,71,128,-0.5425059156230247,0
210,38,83,1.1925921678802922,1
94,44,101,0.5360707157114319,1
31,41,55,-0.1482748788138082,0
17,1,103,0.1254919856254588,1
133,35,5,-0.7643602760823711,0
76,68,21,-0.4368569293556419,0
60,2,78,0.3452045336862142,1
94,1,21,-0.5465738450031665,0
125,87,116,0.7236388697450025,1
211,1,139,-1.2060647829083422,0
88,99,63,0.5147186397547898,1
98,27,41,-0.5667688392805559,0
28,33,54,0.1567944250870994,1
74,33,65,0.4278940673065676,1
13,83,59,0.0635654435134256,1
117,59,25,0.6715646883251054,1
78,98,5,-0.4534496613477046,0
27,93,9,-0.1556824078879088,0
42,49,8,-0.2310002310002374,0
23,83,13,-0.1273442926603394,0
71,7,16,-0.4114987828909164,0
28,23,46,0.1742868761982094,1
41,19,69,-0.2381920641375643,0
156,88,88,-0.9142790589331468,0
47,29,43,0.2696207725221313,1
47,1,58,-0.2754820936639106,0
51,24,5,0.3046994023204092,1
116,15,25,-0.6562756357670168,0
2,47,37,-0.0176949392473773,0
170,111,103,0.9987151033757726,1
56,81,0,-0.3445859128606514,0
90,14,59,-0.5274570708550641,0
109,10,24,0.6439150032195897,1
72,11,22,-0.4156178657144522,0
53,14,24,-0.3115447919115865,0
0,87,61,-0.0117931481809137,0
110,10,1,0.63869682409468,1
33,46,2,0.2046663937781545,1
35,49,5,0.2100717745229587,1
91,14,43,-0.5251794363074112,0
11,12,35,-0.0586613480377877,0
20,28,31,-0.1173915595468599,0
71,10,17,-0.417229828994536,0
37,15,42,-0.2242417089578765,0
21,11,29,-0.1301159214572891,0
132,5,28,-0.7876347269927777,0
32,63,0,0.1728041949707943,1
37,16,134,0.2259215219976198,1
34,15,16,-0.20214030915578,0
11,2,68,0.0714370758423683,1
40,1,30,-0.2202643171806215,0
17,5,73,0.1013231612826217,1
34,5,26,-0.2026463225652719,0
46,16,21,-0.2687529861442925,0
84,15,101,0.5123622281799243,1
86,46,6,0.5215432940200344,1
253,84,0,1.4772859978979227,1
137,37,48,0.78785772216429,1
102,84,14,-0.5851002201367095,0
76,87,13,0.4293588627792246,1
37,119,46,0.219996526370636,1
44,107,13,-0.2721009668268408,0
60,11,105,0.3643935450286193,1
309,87,1,1.7670454545454533,1
96,177,60,0.5481154998022362,1
94,28,128,0.5283570344556239,1
9,115,60,-0.0843122927322781,0
196,4,13,1.0960885773103968,1
57,0,191,-0.3171423802370157,0
346,12,46,-1.931234650591648,0
0,70,45,-0.0170745589072254,0
50,32,25,-0.2618546137644415,0
114,11,9,0.6464417351857179,1
150,0,79,-0.8449106889707849,0
22,20,89,0.1313610143354964,1
32,28,59,-0.1827631503797988,0
27,63,5,0.1599542987717654,1
16,92,109,-0.0914024564410027,0
60,8,99,0.3305408331908523,1
25,101,66,-0.148173476947619,0
346,41,39,1.93653103486875,1
1,24,159,-0.0223876420215987,0
15,65,28,-0.0839724570340934,0
330,9,0,1.831582421208949,1
204,112,22,1.1149787882084323,1
109,91,58,0.589348472560161,1
100,196,0,-0.5406866720735337,0
93,62,41,-0.5001359064963395,0
87,27,10,-0.4698683275965578,0
3,133,32,-0.0164681341604051,0
83,26,5,0.4373018476003096,1
43,21,128,0.234498554834488,1
167,11,68,-0.921633855047176,0
32,2,119,0.1483924154987619,1
51,241,21,0.2685814514360913,1
75,50,3,-0.3891690418767837,0
65,82,0,0.345470497916196,1
24,6,90,-0.1425751261241572,0
49,13,33,0.2628984554715714,1
13,48,96,0.0875560906205663,1
134,0,40,-0.7496990259384972,0
173,4,58,-0.953851243314773,0
13,58,37,-0.0334001336005371,0
128,3,70,-0.7127742510301687,0
212,183,88,1.164079822616415,1
102,182,18,0.5786718104160968,1
44,131,75,0.26383773979002,1
318,36,12,1.7178974663713404,1
156,218,23,-0.8319377667332901,0
75,106,13,-0.4140110039766824,0
60,56,17,-0.3391499370931683,0
37,82,44,-0.1591744881717005,0
72,32,76,0.3942613076333288,1
29,125,3,-0.1533238418574143,0
90,54,61,-0.499067675770533,0
9,40,81,0.0330596727092427,1
60,7,17,0.3076078000549245,1
115,129,9,-0.6262015929689682,0
16,70,49,0.0883636162809864,1
57,19,57,-0.3147953830010408,0
87,21,26,0.4687069203198177,1
84,0,75,0.4555933691952987,1
5,9,87,-0.0439126138983567,0
84,33,36,-0.455793520043926,0
80,0,9,-0.4358139791471274,0
104,167,23,0.5674618478320781,1
66,4,114,0.3568291611770036,1
145,20,15,-0.7960035133948082,0
15,60,21,-0.0996071053068448,0
152,112,47,-0.8364260787680706,0
94,103,5,-0.5306669645849666,0
158,111,58,0.8905215116602818,1
55,15,34,0.3107140875547856,1
77,41,40,-0.4105864728402508,0
26,58,69,0.1390897963725308,1
137,22,20,0.7619257950530027,1
235,58,6,1.2701008449168685,1
102,47,36,0.5475441830207188,1
213,30,47,-1.149300661390015,0
67,72,16,-0.3729296917845772,0
27,41,189,-0.165143674997239,0
6,30,93,-0.0330833700926262,0
52,26,119,-0.2923331494760077,0
122,1,144,-0.6693588537921045,0
70,11,86,-0.3787034974381811,0
27,0,120,-0.1509391771019608,0
68,2,139,-0.3975141369464268,0
125,60,58,0.6921960477838667,1
99,32,69,-0.5582226191805404,0
56,9,94,-0.3087459301672766,0
418,1,35,2.3372195336559543,1
179,17,38,-0.9898812142542964,0
318,85,149,-1.7607198400355486,0
177,88,92,0.985276829200032,1
134,68,26,-0.7389576219000134,0
100,21,19,0.5552439708356616,1
148,71,24,-0.8637128435221655,0
79,80,11,-0.4695632496039934,0
95,37,7,0.537087290818647,1
28,55,70,0.1636845967150293,1
37,72,4,-0.1975503753457133,0
50,19,30,-0.282773441918323,0
8,25,33,0.056682915769187,1
111,11,26,0.6420364947060193,1
12,59,43,0.0506614128905198,1
541,17,109,-3.0396847734309063,0
129,114,6,0.7090154484666868,1
48,18,11,-0.2766889554991962,0
66,17,53,0.3800529770816467,1
78,71,12,-0.4491535183692292,0
16,99,174,-0.0809810273021867,0
59,15,116,0.3461405330564133,1
119,18,42,-0.6634360216914672,0
52,128,172,-0.3019919855973114,0
135,74,6,0.7974573822594522,1
20,134,73,0.1154401154401085,1
23,44,79,0.1325801245100422,1
194,12,121,-1.1182845284758969,0
203,17,41,-1.1833974583187654,0
146,31,5,0.8539509855530127,1
13,11,80,-0.0760367315903494,0
39,74,28,0.2277638264322803,1
21,40,17,-0.1226420603866103,0
60,0,115,-0.3332943515378304,0
23,4,65,0.1230516817063147,1
86,13,12,-0.5097855384975958,0
100,43,16,-0.5889628364450061,0
247,19,18,-1.4515077907459073,0
50,24,85,-0.2945773716484439,0
71,64,7,0.4083348345643429,1
80,33,11,0.4721491752330848,1
4,27,84,-0.0298828591919715,0
18,47,16,-0.1135888085131853,0
26,57,37,0.1613385121004,1
60,23,85,-0.3585300268897669,0
13,15,143,0.0719122670342216,1
24,47,17,-0.143824534068429,0
155,4,81,-0.9362059653123822,0
240,42,66,1.409544287164792,1
147,63,47,0.8409831211134247,1
1,122,13,-0.0,0
128,25,142,0.7581991301281334,1
6,46,66,0.0352526439483114,1
111,47,3,-0.6345475910693352,0
70,28,30,0.4180651239474855,1
223,75,61,1.3017957807868896,1
90,80,23,0.5030646466982773,1
20,71,27,0.1039741219963019,1
69,39,12,-0.4043438077634107,0
73,12,15,-0.4233847581486998,0
20,12,58,-0.1223134719552803,0
16,13,93,0.0932183640177157,1
28,35,18,0.1570589261823158,1
67,12,9,0.3997682502896822,1
73,72,25,-0.4287369640787801,0
7,26,20,0.0348999534667342,1
28,3,42,-0.162866449511398,0
2,31,57,0.011650937900498,1
111,5,56,0.630969609261939,1
118,0,43,-0.6772793053545598,0
35,18,55,-0.1981582935074044,0
66,54,7,-0.3854239663629926,0
19,7,133,0.1054111033028846,1
141,3,1,0.8189580066213722,1
95,13,54,-0.5692048556659159,0
97,151,5,0.5634293680297446,1
122,16,30,0.7093834707883957,1
173,8,39,0.9765848086807551,1
58,120,36,0.3301457194899768,1
130,27,22,-0.7399817850637476,0
36,50,23,-0.2293841036816104,0
130,27,1,0.7416704701049639,1
57,158,28,0.3071322943919909,1
124,116,33,0.6891098056936329,1
129,45,29,-0.7230004518752793,0
54,72,37,0.2836718484057599,1
49,4,65,0.2715853796537288,1
159,5,142,0.8916054505691733,1
112,6,90,0.6130524438499663,1
1192,23,9,6.22942252417036,1
604,198,23,-3.156519466945383,0
174,118,69,-0.9389671361502394,0
54,108,60,-0.2887182001416306,0
0,116,96,0.0218483722962616,1
87,72,85,-0.4642779112955963,0
84,145,22,0.4479650368751748,1
112,42,29,0.6135302421544111,1
152,10,92,-0.8252796177652328,0
20,23,226,-0.1094930471914921,0
170,54,82,-0.9426723665460912,0
72,59,94,-0.3817638596879504,0
114,9,36,0.6291737954633305,1
89,52,111,-0.5298305646007009,0
330,98,80,1.7927201394943353,1
104,67,3,-0.5448997384481231,0
5,76,43,-0.0219154065307805,0
403,85,118,-2.186540990793503,0
109,45,286,0.601436765606735,1
45,28,212,-0.2505986523361514,0
141,0,47,-0.7648503796337707,0
20,15,144,-0.1293952180028128,0
24,74,65,0.1293952180028128,1
33,79,41,0.1853099730458183,1
39,8,34,0.2017484868863448,1
53,0,8,-0.3082268549652696,0
64,13,50,-0.3541514419023031,0
173,23,286,-0.975967505359364,0
72,64,85,0.4198105179554119,1
93,17,36,0.4967541631385899,1
266,13,6,-1.4902624894157557,0
33,71,80,-0.2062919030428105,0
95,16,34,0.5425471159337576,1
129,12,17,0.7482144881532662,1
67,33,33,-0.3741072440766402,0
85,6,14,0.4869210734911178,1
142,50,0,0.7975735789710114,1
91,38,84,0.4918399284596546,1
136,66,17,-0.7489380728817281,0
42,20,75,0.235955056179776,1
47,17,6,-0.2640449438202239,0
13,68,28,-0.0732270602151743,0
10,153,60,0.0619683398118411,1
255,135,11,1.3997667055490697,1
123,139,100,0.6785832505792797,1
80,164,163,0.4230071966159414,1
445,15,0,-2.444651980442785,0
112,90,139,0.6378692927484337,1
41,140,34,0.2233139794551277,1
236,10,134,-1.3008039303260404,0
120,2,80,0.668614451061913,1
23,38,111,-0.129228003146423,0
52,77,32,-0.303797468354432,0
69,16,110,0.387858347386171,1
250,9,46,-1.4109050028105656,0
93,47,52,0.5218081787760269,1
195,24,39,-1.1116782939141243,0
77,34,53,-0.4703183252079128,0
73,15,85,0.4246284501061694,1
48,7,63,0.286090290095558,1
59,11,58,-0.3604737655203962,0
296,25,80,-1.711266796830131,0
128,67,113,0.7250159503509082,1
109,71,91,-0.6322139087059924,0
60,12,125,0.3258087037467874,1
36,35,43,0.203216628926441,1
31,37,56,-0.1799918713348489,0
9,74,25,0.0697512206463528,1
45,13,40,0.2666666666666657,1
92,11,30,-0.5159420289855206,0
87,28,11,0.5044063079777317,1
49,13,19,-0.3014842300556637,0
52,24,6,0.3014842300556637,1
2,31,76,-0.023191094619662,0
343,7,38,-1.9948967756900944,0
260,12,33,1.5151515151515156,1
130,24,77,0.7633587786259568,1
12,24,90,-0.0636132315521678,0
22,78,21,-0.1041606388519227,0
93,55,40,-0.5271389677344587,0
103,56,12,0.6192487991203137,1
204,13,98,-1.1921986226054742,0
158,55,95,-0.9254378258068244,0
27,37,16,0.1534738209078625,1
135,48,7,0.7673383317713132,1
137,68,40,0.79609506653496,1
13,69,6,-0.0755418676274217,0
11,80,23,0.0174428745857255,1
22,49,18,-0.1221001221001074,0
58,32,37,0.3365049895567438,1
155,23,23,-0.8934787653747946,0
57,11,52,0.3034901365705735,1
37,14,90,-0.2159449048675128,0
88,12,31,0.5120744835612498,1
179,10,126,-1.0183299389001943,0
89,0,47,-0.5232216343327565,0
55,17,77,0.3063689389029491,1
310,75,7,1.7993520018514315,1
47,54,98,0.2654356607039858,1
22,40,46,-0.1269474899018945,0
31,104,28,0.1787877040198253,1
57,23,14,-0.3287386815848521,0
81,4,92,-0.4397639162134084,0
40,137,31,-0.2324770428920288,0
29,126,9,0.1279962764719471,1
417,75,14,-2.461019315801721,0
130,148,30,0.7518351882547876,1
25,89,112,0.1300697646919673,1
71,12,112,0.406288641582762,1
10,60,116,-0.041217688276518,0
62,121,28,-0.3593308199811389,0
52,15,193,-0.3074194501921283,0
114,17,22,0.7065889418830693,1
68,3,29,-0.4004004004004144,0
76,0,19,-0.4138338752586463,0
15,48,18,0.1008184082552361,1
156,5,20,-0.9310876527102324,0
17,72,4,0.0956880569343923,1
48,28,59,0.3159651842136668,1
18,117,28,0.0952948183442572,1
35,39,4,-0.2144133412745787,0
52,82,3,0.3094133047721072,1
117,66,55,0.6854981680652514,1
14,16,79,0.0885635000295224,1
23,34,26,0.1415010907375631,1
3,62,33,-0.0117917575614683,0
79,126,14,-0.4658293531458213,0
7,125,16,-0.0355450236966845,0
130,8,39,0.7528526055758249,1
9,22,37,0.0470311581422606,1
23,17,40,0.1174398120962934,1
36,58,14,0.2109457400679559,1
57,101,11,-0.3222782139927318,0
11,42,23,0.0704928625976606,1
84,65,9,-0.5051988486165868,0
55,36,86,0.3412768461312225,1
9,52,27,-0.0588408355398542,0
38,53,11,0.2290883458646675,1
39,100,57,0.251948204136653,1
21,22,56,0.1345816266822623,1
143,3,16,-0.8425980105324697,0
8,30,36,-0.0472087808332304,0
34,53,7,-0.1830204274412494,0
29,7,10,0.1889131589822312,1
75,38,22,-0.4545722888010033,0
71,111,8,0.4192995925116776,1
28,27,20,-0.1476407015886138,0
140,1,10,0.8270279781805527,1
158,1,137,-0.9267405712945164,0
34,15,31,-0.2072109407376672,0
49,22,80,-0.284765068818217,0
32,31,1,0.1900237529691253,1
77,11,41,-0.4216152019002237,0
230,70,62,-1.3775418927783392,0
14,9,194,-0.0786068448421843,0
50,52,30,-0.2965204236005974,0
50,22,9,0.3206485570814976,1
103,10,116,-0.6231471958376176,0
90,71,12,-0.5357360282478965,0
93,3,42,-0.5692251193536464,0
25,47,17,0.1475198229762213,1
12,7,58,0.07984277115834,1
28,10,41,-0.1781107971993663,0
20,25,21,0.1167649950835709,1
46,8,15,-0.2765486725663777,0
46,3,50,-0.3081284279287501,0
4,4,57,-0.0185448476231613,0
20,22,23,0.1296696511268749,1
21,7,63,-0.1296696511268749,0
31,12,23,-0.1916656362062525,0
39,1,99,-0.2415907823824596,0
61,0,22,-0.3725782414307019,0
78,45,0,0.4961548002976883,1
89,56,27,0.5428077966937934,1
79,24,302,0.4910385465259139,1
9,49,103,-0.0920697274736142,0
5,31,27,-0.0122872765251571,0
67,17,19,-0.3809523809523796,0
95,12,27,-0.585949546660089,0
71,21,4,0.4016560588271716,1
216,68,3,1.3231707317073074,1
75,13,10,-0.4451219512195195,0
7,37,34,-0.0367489434678844,0
92,24,6,-0.5636909503094216,0
79,102,7,-0.4867829194651563,0
8,43,15,0.0495110781037198,1
76,15,5,-0.4765441267483652,0
15,34,22,0.0993974032428326,1
531,1,68,-3.286326644716411,0
273,8,17,1.7295795985355369,1
33,5,124,0.1890120967741921,1
62,18,113,0.3828531977656553,1
178,58,12,-1.1234544655745964,0
245,9,6,-1.5551605941348328,0
79,63,60,0.5131823721855255,1
77,46,1,0.4788049029622101,1
50,7,12,0.3562340966921198,1
20,25,19,-0.1272264631043214,0
97,0,49,-0.5987261146496934,0
91,38,45,0.5797286105625261,1
90,147,16,0.5700893139925256,1
8,41,150,-0.0506746056882292,0
169,29,78,1.0721003134796234,1
68,14,7,-0.4263322884012552,0
27,12,11,0.1759899434318157,1
24,46,7,0.1694170797515255,1
35,6,45,0.2253803293057075,1
379,12,7,2.317759295499016,1
109,219,97,0.6561360874848106,1
258,15,93,-1.5795868772782455,0
414,80,86,2.4801348422826948,1
280,70,143,-1.6975680231158066,0
109,261,127,-0.6674831598285351,0
28,19,133,-0.1726157450219005,0
363,138,51,-2.223182856789961,0
76,29,104,0.4777170155258119,1
123,5,39,0.7672155688622837,1
74,43,33,0.4532753803166685,1
92,22,102,-0.5774604160198749,0
57,61,95,-0.3622283287534316,0
116,37,44,0.7156637002924953,1
35,18,50,0.2235330642657516,1
159,168,25,0.9776192818494848,1
272,205,23,1.6448959845186266,1
226,185,0,1.3482877938193525,1
103,185,84,0.6107322857990027,1
26,106,123,0.1421043282609844,1
15,92,79,-0.0888152051631294,0
166,45,73,0.997418446374084,1
47,118,74,-0.3285613705702843,0
219,64,0,1.266999883761471,1
8,188,53,-0.040683482506111,0
118,32,44,0.6871463217461553,1
121,68,48,0.6767607249369121,1
63,162,102,-0.3555861436109211,0
152,70,45,-0.8863819500403025,0
45,131,5,0.254865616311406,1
148,4,7,-0.8630676552363212,0
9,125,50,-0.0467426234297363,0
84,35,16,-0.4968726252411386,0
85,15,4,0.5085042959845651,1
95,41,59,-0.5552633117072787,0
83,93,21,-0.4878335488421328,0
58,38,67,-0.336660563463468,0
143,15,62,-0.8533839042313502,0
70,36,150,-0.4004781829049619,0
48,131,56,0.2633626623570961,1
132,61,142,0.783894530554079,1
8,147,87,0.0771421789698507,1
187,97,12,-1.103726560645626,0
332,20,31,1.9474024827910767,1
12,57,78,-0.0823674766135127,0
59,107,3,-0.3297415062121018,0
42,13,82,-0.2185856914988022,0
20,75,31,-0.1124925991711194,0
47,56,37,0.2719158243187394,1
34,34,27,-0.2128036885972619,0
27,35,16,-0.1362478526153694,0
107,6,117,0.6248526290969068,1
20,43,33,0.1118765824648306,1
63,0,70,-0.3768474356709674,0
87,39,41,-0.5142147881080348,0
58,10,45,-0.3326996197718586,0
8,54,96,0.0774316516766902,1
23,108,1,0.1427466841134759,1
17,43,19,-0.1011122345803698,0
60,32,155,-0.3512741128840275,0
279,12,29,-1.6729401923881255,0
52,91,56,0.3210175651120437,1
97,41,1,0.5840910459444899,1
197,28,132,1.1782207676286731,1
14,107,175,-0.1011603689378262,0
157,119,21,-0.92923516797714,0
29,44,187,-0.1863876863876896,0
27,128,33,0.1923886250225308,1
123,17,79,-0.7274694883665092,0
30,60,139,-0.1816860465116292,0
100,7,44,0.5970689343224223,1
52,17,61,0.3126315156616357,1
32,0,74,0.1980079203168259,1
58,19,59,0.3110419906687269,1
33,12,122,-0.1973920325397955,0
263,55,0,1.5518055227755525,1
204,132,12,1.2124038237351442,1
109,38,90,-0.6178596409419299,0
2,13,52,0.011728829462811,1
50,33,101,0.3156787092248407,1
20,373,5,0.1109489051094811,1
31,25,225,0.186512793611925,1
42,18,49,0.2442002442002291,1
147,38,31,-0.8547008547008517,0
73,30,54,0.4495300367797341,1
88,13,19,-0.5312627707396729,0
105,40,86,-0.5986618147669986,0
151,24,130,-0.8620689655172384,0
492,16,177,2.8300248856994017,1
238,25,114,1.3643109944057414,1
124,144,165,-0.7249686037218908,0
254,66,71,1.450671502238336,1
86,187,8,0.4849715220210839,1
243,57,32,-1.370326509896799,0
268,48,30,-1.5265866209262526,0
164,63,72,0.9375359484642728,1
137,13,49,-0.7649833199125737,0
85,55,29,-0.4926679418072126,0
84,44,54,0.5099675475197074,1
96,1,122,0.5532503457814641,1
1,171,56,-0.0230520977409014,0
37,85,14,0.2070869765301495,1
193,7,23,1.1092781159337903,1
22,53,71,0.1249928981307846,1
64,51,36,0.3453742498018499,1
61,10,119,0.3610515626762947,1
48,21,33,-0.2707886720072281,0
52,92,7,0.2989115109131006,1
63,76,7,0.3540519276160552,1
50,30,97,0.263438148085882,1
42,77,94,0.2348599228317311,1
297,51,132,1.6282523791187629,1
115,100,242,-0.6325980526981567,0
44,143,41,0.2264567798950452,1
116,19,94,-0.6020436343551552,0
85,31,68,0.4701067418837397,1
115,252,19,0.6374677144584382,1
171,17,25,-0.9287245150299556,0
92,67,15,0.5516328331862326,1
33,18,34,-0.1820388349514559,0
125,39,51,-0.6521138436032032,0
55,33,37,0.3105417845061708,1
70,57,46,-0.3770864526146482,0
135,50,25,0.7458563535911509,1
90,31,32,-0.5248618784530379,0
79,7,2,-0.438767009164124,0
42,15,62,0.2448525319977648,1
195,40,162,-1.0795770728992693,0
29,63,157,0.1516598326124949,1
102,27,11,-0.5729371454249303,0
31,29,118,0.1410357666704413,1
20,47,24,-0.0902628906690807,0
14,35,63,-0.084697910784854,0
78,70,12,0.4444694497580883,1
4,142,65,0.0112511251125084,1
59,60,152,-0.3600360036003565,0
89,29,22,-0.4911924119241178,0
184,37,14,-1.004255319148939,0
84,72,4,0.4564125969876755,1
